nohup: ignoring input
---------------------------------Starting---------------------------------
Saving unlabeled images
{'dataset': 'rescuenet', 'ignore_label': 255, 'model': 'DeepLab', 'pretrained': 'coco', 'seed': 1, 'training': {'batch_size': 2, 'data': {'crop': True, 'input_size': '750,750', 'labeled_samples': 900, 'scale': True, 'split_id_list': 1000}, 'learning_rate': 0.00025, 'lr_schedule': 'Poly', 'lr_schedule_power': 0.9, 'momentum': 0.9, 'num_iterations': 40000, 'num_workers': 4, 'optimizer': 'SGD', 'unlabeled': {'blur': False, 'color_jitter': False, 'consistency_loss': 'CE', 'consistency_weight': 1, 'flip': False, 'pixel_weight': 'threshold_uniform', 'mix_mask': 'class', 'train_unlabeled': True}, 'use_sync_batchnorm': True, 'weight_decay': 0.0005}, 'utils': {'checkpoint_dir': '../../../data/jpk322/ClassMix/RescueNet/', 'log_per_iter': 200, 'save_best_model': True, 'save_checkpoint_every': 1000, 'tensorboard': True, 'val_per_iter': 5000}}
dataset size:  3595
Training with labeled samples: 900
/home/jpk322/.conda/envs/classMix/lib/python3.10/site-packages/torch/optim/sgd.py:27: UserWarning: optimizer contains a parameter group with duplicate parameters; in future, this will cause an error; see github.com/pytorch/pytorch/issues/40967 for more information
  super().__init__(params, defaults)
iter =  14822/ 40000, loss_l = 0.104, loss_u = 0.017
iter =  14823/ 40000, loss_l = 1.723, loss_u = 0.254
iter =  14824/ 40000, loss_l = 0.482, loss_u = 0.027
iter =  14825/ 40000, loss_l = 0.547, loss_u = 0.008
iter =  14826/ 40000, loss_l = 0.073, loss_u = 0.011
iter =  14827/ 40000, loss_l = 0.411, loss_u = 0.025
iter =  14828/ 40000, loss_l = 1.284, loss_u = 0.449
iter =  14829/ 40000, loss_l = 0.629, loss_u = 0.013
iter =  14830/ 40000, loss_l = 0.706, loss_u = 0.167
iter =  14831/ 40000, loss_l = 0.971, loss_u = 0.075
iter =  14832/ 40000, loss_l = 0.009, loss_u = 0.028
iter =  14833/ 40000, loss_l = 0.016, loss_u = 0.008
iter =  14834/ 40000, loss_l = 0.691, loss_u = 0.045
iter =  14835/ 40000, loss_l = 0.345, loss_u = 0.022
iter =  14836/ 40000, loss_l = 0.116, loss_u = 0.206
iter =  14837/ 40000, loss_l = 0.055, loss_u = 0.128
iter =  14838/ 40000, loss_l = 0.677, loss_u = 0.025
iter =  14839/ 40000, loss_l = 0.743, loss_u = 0.047
iter =  14840/ 40000, loss_l = 0.818, loss_u = 0.065
iter =  14841/ 40000, loss_l = 0.672, loss_u = 0.031
iter =  14842/ 40000, loss_l = 0.715, loss_u = 0.004
iter =  14843/ 40000, loss_l = 1.315, loss_u = 0.004
iter =  14844/ 40000, loss_l = 1.193, loss_u = 0.098
iter =  14845/ 40000, loss_l = 0.661, loss_u = 0.001
iter =  14846/ 40000, loss_l = 1.114, loss_u = 0.014
iter =  14847/ 40000, loss_l = 0.112, loss_u = 0.033
iter =  14848/ 40000, loss_l = 0.780, loss_u = 0.034
iter =  14849/ 40000, loss_l = 1.169, loss_u = 0.124
Epochs since start:  33
iter =  14850/ 40000, loss_l = 0.093, loss_u = 0.070
iter =  14851/ 40000, loss_l = 0.242, loss_u = 0.095
iter =  14852/ 40000, loss_l = 0.154, loss_u = 0.046
iter =  14853/ 40000, loss_l = 0.748, loss_u = 0.505
iter =  14854/ 40000, loss_l = 0.664, loss_u = 0.012
iter =  14855/ 40000, loss_l = 0.345, loss_u = 0.132
iter =  14856/ 40000, loss_l = 1.178, loss_u = 0.011
iter =  14857/ 40000, loss_l = 0.238, loss_u = 0.054
iter =  14858/ 40000, loss_l = 0.117, loss_u = 0.024
iter =  14859/ 40000, loss_l = 0.249, loss_u = 0.025
iter =  14860/ 40000, loss_l = 0.663, loss_u = 0.025
iter =  14861/ 40000, loss_l = 0.881, loss_u = 0.053
iter =  14862/ 40000, loss_l = 0.094, loss_u = 0.012
iter =  14863/ 40000, loss_l = 0.004, loss_u = 0.034
iter =  14864/ 40000, loss_l = 0.637, loss_u = 0.063
iter =  14865/ 40000, loss_l = 0.489, loss_u = 0.042
iter =  14866/ 40000, loss_l = 0.993, loss_u = 0.068
iter =  14867/ 40000, loss_l = 1.335, loss_u = 0.026
iter =  14868/ 40000, loss_l = 0.321, loss_u = 0.107
iter =  14869/ 40000, loss_l = 0.631, loss_u = 0.053
iter =  14870/ 40000, loss_l = 0.557, loss_u = 0.200
iter =  14871/ 40000, loss_l = 0.111, loss_u = 0.037
iter =  14872/ 40000, loss_l = 0.750, loss_u = 0.018
iter =  14873/ 40000, loss_l = 0.164, loss_u = 0.074
iter =  14874/ 40000, loss_l = 1.009, loss_u = 0.095
iter =  14875/ 40000, loss_l = 0.344, loss_u = 0.033
iter =  14876/ 40000, loss_l = 0.135, loss_u = 0.057
iter =  14877/ 40000, loss_l = 0.099, loss_u = 0.025
iter =  14878/ 40000, loss_l = 0.334, loss_u = 0.202
iter =  14879/ 40000, loss_l = 0.780, loss_u = 0.050
iter =  14880/ 40000, loss_l = 0.228, loss_u = 0.069
iter =  14881/ 40000, loss_l = 1.303, loss_u = 0.029
iter =  14882/ 40000, loss_l = 0.045, loss_u = 0.019
iter =  14883/ 40000, loss_l = 0.406, loss_u = 0.021
iter =  14884/ 40000, loss_l = 0.544, loss_u = 0.270
iter =  14885/ 40000, loss_l = 0.976, loss_u = 0.041
iter =  14886/ 40000, loss_l = 0.583, loss_u = 0.026
iter =  14887/ 40000, loss_l = 0.555, loss_u = 0.353
iter =  14888/ 40000, loss_l = 0.623, loss_u = 0.088
iter =  14889/ 40000, loss_l = 0.319, loss_u = 0.049
iter =  14890/ 40000, loss_l = 2.619, loss_u = 0.068
iter =  14891/ 40000, loss_l = 0.155, loss_u = 0.056
iter =  14892/ 40000, loss_l = 1.028, loss_u = 0.054
iter =  14893/ 40000, loss_l = 0.269, loss_u = 0.032
iter =  14894/ 40000, loss_l = 0.502, loss_u = 0.103
iter =  14895/ 40000, loss_l = 0.402, loss_u = 0.018
iter =  14896/ 40000, loss_l = 0.237, loss_u = 0.139
iter =  14897/ 40000, loss_l = 0.138, loss_u = 0.000
iter =  14898/ 40000, loss_l = 0.394, loss_u = 0.042
iter =  14899/ 40000, loss_l = 0.244, loss_u = 0.011
iter =  14900/ 40000, loss_l = 0.110, loss_u = 0.036
iter =  14901/ 40000, loss_l = 0.285, loss_u = 0.029
iter =  14902/ 40000, loss_l = 0.197, loss_u = 0.028
iter =  14903/ 40000, loss_l = 2.447, loss_u = 0.024
iter =  14904/ 40000, loss_l = 0.176, loss_u = 0.073
iter =  14905/ 40000, loss_l = 0.184, loss_u = 0.013
iter =  14906/ 40000, loss_l = 0.499, loss_u = 0.050
iter =  14907/ 40000, loss_l = 0.068, loss_u = 0.031
iter =  14908/ 40000, loss_l = 0.339, loss_u = 0.027
iter =  14909/ 40000, loss_l = 0.746, loss_u = 0.015
iter =  14910/ 40000, loss_l = 0.012, loss_u = 0.000
iter =  14911/ 40000, loss_l = 0.431, loss_u = 0.011
iter =  14912/ 40000, loss_l = 0.278, loss_u = 0.044
iter =  14913/ 40000, loss_l = 0.759, loss_u = 0.026
iter =  14914/ 40000, loss_l = 0.587, loss_u = 0.105
iter =  14915/ 40000, loss_l = 0.640, loss_u = 0.121
iter =  14916/ 40000, loss_l = 1.012, loss_u = 0.002
iter =  14917/ 40000, loss_l = 0.284, loss_u = 0.084
iter =  14918/ 40000, loss_l = 1.341, loss_u = 0.101
iter =  14919/ 40000, loss_l = 0.418, loss_u = 0.068
iter =  14920/ 40000, loss_l = 0.171, loss_u = 0.030
iter =  14921/ 40000, loss_l = 0.200, loss_u = 0.026
iter =  14922/ 40000, loss_l = 0.318, loss_u = 0.021
iter =  14923/ 40000, loss_l = 0.052, loss_u = 0.023
iter =  14924/ 40000, loss_l = 0.698, loss_u = 0.061
iter =  14925/ 40000, loss_l = 0.700, loss_u = 0.006
iter =  14926/ 40000, loss_l = 0.503, loss_u = 0.057
iter =  14927/ 40000, loss_l = 0.429, loss_u = 0.024
iter =  14928/ 40000, loss_l = 0.188, loss_u = 0.010
iter =  14929/ 40000, loss_l = 0.422, loss_u = 0.007
iter =  14930/ 40000, loss_l = 1.055, loss_u = 0.037
iter =  14931/ 40000, loss_l = 0.434, loss_u = 0.059
iter =  14932/ 40000, loss_l = 0.272, loss_u = 0.156
iter =  14933/ 40000, loss_l = 1.781, loss_u = 0.020
iter =  14934/ 40000, loss_l = 0.756, loss_u = 0.039
iter =  14935/ 40000, loss_l = 0.337, loss_u = 0.111
iter =  14936/ 40000, loss_l = 0.646, loss_u = 0.011
iter =  14937/ 40000, loss_l = 2.006, loss_u = 0.017
iter =  14938/ 40000, loss_l = 1.573, loss_u = 0.026
iter =  14939/ 40000, loss_l = 0.313, loss_u = 0.176
iter =  14940/ 40000, loss_l = 1.098, loss_u = 0.079
iter =  14941/ 40000, loss_l = 0.248, loss_u = 0.100
iter =  14942/ 40000, loss_l = 1.242, loss_u = 0.046
iter =  14943/ 40000, loss_l = 0.445, loss_u = 0.037
iter =  14944/ 40000, loss_l = 0.594, loss_u = 0.165
iter =  14945/ 40000, loss_l = 0.403, loss_u = 0.042
iter =  14946/ 40000, loss_l = 0.212, loss_u = 0.081
iter =  14947/ 40000, loss_l = 0.333, loss_u = 0.009
iter =  14948/ 40000, loss_l = 0.297, loss_u = 0.032
iter =  14949/ 40000, loss_l = 0.980, loss_u = 0.060
iter =  14950/ 40000, loss_l = 2.289, loss_u = 0.185
iter =  14951/ 40000, loss_l = 0.524, loss_u = 0.126
iter =  14952/ 40000, loss_l = 1.244, loss_u = 0.007
iter =  14953/ 40000, loss_l = 0.068, loss_u = 0.086
iter =  14954/ 40000, loss_l = 0.342, loss_u = 0.084
iter =  14955/ 40000, loss_l = 0.420, loss_u = 0.006
iter =  14956/ 40000, loss_l = 0.458, loss_u = 0.058
iter =  14957/ 40000, loss_l = 0.776, loss_u = 0.171
iter =  14958/ 40000, loss_l = 0.430, loss_u = 0.160
iter =  14959/ 40000, loss_l = 0.140, loss_u = 0.022
iter =  14960/ 40000, loss_l = 0.413, loss_u = 0.017
iter =  14961/ 40000, loss_l = 0.516, loss_u = 0.064
iter =  14962/ 40000, loss_l = 0.816, loss_u = 0.052
iter =  14963/ 40000, loss_l = 0.746, loss_u = 0.049
iter =  14964/ 40000, loss_l = 0.909, loss_u = 0.035
iter =  14965/ 40000, loss_l = 0.185, loss_u = 0.133
iter =  14966/ 40000, loss_l = 0.164, loss_u = 0.035
iter =  14967/ 40000, loss_l = 0.700, loss_u = 0.002
iter =  14968/ 40000, loss_l = 0.291, loss_u = 0.117
iter =  14969/ 40000, loss_l = 0.172, loss_u = 0.067
iter =  14970/ 40000, loss_l = 0.061, loss_u = 0.091
iter =  14971/ 40000, loss_l = 0.401, loss_u = 0.057
iter =  14972/ 40000, loss_l = 0.384, loss_u = 0.213
iter =  14973/ 40000, loss_l = 0.438, loss_u = 0.008
iter =  14974/ 40000, loss_l = 0.192, loss_u = 0.110
iter =  14975/ 40000, loss_l = 0.390, loss_u = 0.040
iter =  14976/ 40000, loss_l = 0.379, loss_u = 0.066
iter =  14977/ 40000, loss_l = 0.311, loss_u = 0.032
iter =  14978/ 40000, loss_l = 0.673, loss_u = 0.181
iter =  14979/ 40000, loss_l = 0.109, loss_u = 0.039
iter =  14980/ 40000, loss_l = 0.091, loss_u = 0.166
iter =  14981/ 40000, loss_l = 1.707, loss_u = 0.014
iter =  14982/ 40000, loss_l = 0.533, loss_u = 0.071
iter =  14983/ 40000, loss_l = 2.442, loss_u = 0.071
iter =  14984/ 40000, loss_l = 1.298, loss_u = 0.006
iter =  14985/ 40000, loss_l = 0.511, loss_u = 0.145
iter =  14986/ 40000, loss_l = 0.296, loss_u = 0.054
iter =  14987/ 40000, loss_l = 0.535, loss_u = 0.071
iter =  14988/ 40000, loss_l = 0.370, loss_u = 0.019
iter =  14989/ 40000, loss_l = 0.833, loss_u = 0.111
iter =  14990/ 40000, loss_l = 0.992, loss_u = 0.029
iter =  14991/ 40000, loss_l = 0.677, loss_u = 0.007
iter =  14992/ 40000, loss_l = 0.474, loss_u = 0.006
iter =  14993/ 40000, loss_l = 0.257, loss_u = 0.067
iter =  14994/ 40000, loss_l = 1.618, loss_u = 0.003
iter =  14995/ 40000, loss_l = 0.111, loss_u = 0.006
iter =  14996/ 40000, loss_l = 0.252, loss_u = 0.153
iter =  14997/ 40000, loss_l = 0.360, loss_u = 0.134
iter =  14998/ 40000, loss_l = 1.103, loss_u = 0.008
iter =  14999/ 40000, loss_l = 1.142, loss_u = 0.116
iter =  15000/ 40000, loss_l = 0.470, loss_u = 0.012

Saving a checkpoint: ../../../data/jpk322/ClassMix/RescueNet/05-03_11-04-RescueNet_train/checkpoint-iter15000.pth ...
Evaluating, found 449 images.
100 processed
200 processed
300 processed
400 processed
class  0 background   IU 0.64
class  1 Water        IU 0.67
class  2 Building_No_Damage IU 0.50
class  3 Building_Minor_Damage IU 0.27
class  4 Building_Major_Damage IU 0.14
class  5 Building_Total_Destruction IU 0.18
class  6 Vehicle      IU 0.33
class  7 Road-Clear   IU 0.53
class  8 Road-Blocked IU 0.00
class  9 Tree         IU 0.36
class 10 Pool         IU 0.13
meanIOU: 0.3412933238897244

iter =  15001/ 40000, loss_l = 0.129, loss_u = 0.044
iter =  15002/ 40000, loss_l = 0.189, loss_u = 0.040
iter =  15003/ 40000, loss_l = 1.807, loss_u = 0.021
iter =  15004/ 40000, loss_l = 0.305, loss_u = 0.118
iter =  15005/ 40000, loss_l = 1.684, loss_u = 0.018
iter =  15006/ 40000, loss_l = 0.035, loss_u = 0.082
iter =  15007/ 40000, loss_l = 1.341, loss_u = 0.075
iter =  15008/ 40000, loss_l = 0.533, loss_u = 0.046
iter =  15009/ 40000, loss_l = 0.191, loss_u = 0.104
iter =  15010/ 40000, loss_l = 0.252, loss_u = 0.127
iter =  15011/ 40000, loss_l = 0.950, loss_u = 0.128
iter =  15012/ 40000, loss_l = 0.093, loss_u = 0.098
iter =  15013/ 40000, loss_l = 0.329, loss_u = 0.044
iter =  15014/ 40000, loss_l = 0.430, loss_u = 0.072
iter =  15015/ 40000, loss_l = 0.331, loss_u = 0.024
iter =  15016/ 40000, loss_l = 1.150, loss_u = 0.069
iter =  15017/ 40000, loss_l = 1.009, loss_u = 0.023
iter =  15018/ 40000, loss_l = 0.532, loss_u = 0.044
iter =  15019/ 40000, loss_l = 0.346, loss_u = 0.054
iter =  15020/ 40000, loss_l = 0.201, loss_u = 0.030
iter =  15021/ 40000, loss_l = 1.163, loss_u = 0.126
iter =  15022/ 40000, loss_l = 0.231, loss_u = 0.094
iter =  15023/ 40000, loss_l = 0.399, loss_u = 0.083
iter =  15024/ 40000, loss_l = 0.231, loss_u = 0.023
iter =  15025/ 40000, loss_l = 0.169, loss_u = 0.112
iter =  15026/ 40000, loss_l = 0.451, loss_u = 0.091
iter =  15027/ 40000, loss_l = 0.249, loss_u = 0.080
iter =  15028/ 40000, loss_l = 0.234, loss_u = 0.027
iter =  15029/ 40000, loss_l = 0.495, loss_u = 0.132
iter =  15030/ 40000, loss_l = 0.874, loss_u = 0.117
iter =  15031/ 40000, loss_l = 0.900, loss_u = 0.052
iter =  15032/ 40000, loss_l = 0.072, loss_u = 0.197
iter =  15033/ 40000, loss_l = 0.387, loss_u = 0.065
iter =  15034/ 40000, loss_l = 0.577, loss_u = 0.084
iter =  15035/ 40000, loss_l = 0.119, loss_u = 0.093
iter =  15036/ 40000, loss_l = 0.313, loss_u = 0.038
iter =  15037/ 40000, loss_l = 0.276, loss_u = 0.122
iter =  15038/ 40000, loss_l = 0.456, loss_u = 0.150
iter =  15039/ 40000, loss_l = 0.952, loss_u = 0.032
iter =  15040/ 40000, loss_l = 0.324, loss_u = 0.018
iter =  15041/ 40000, loss_l = 0.283, loss_u = 0.015
iter =  15042/ 40000, loss_l = 0.413, loss_u = 0.032
iter =  15043/ 40000, loss_l = 0.814, loss_u = 0.051
iter =  15044/ 40000, loss_l = 0.475, loss_u = 0.187
iter =  15045/ 40000, loss_l = 1.555, loss_u = 0.090
iter =  15046/ 40000, loss_l = 0.147, loss_u = 0.016
iter =  15047/ 40000, loss_l = 1.375, loss_u = 0.005
iter =  15048/ 40000, loss_l = 0.306, loss_u = 0.012
iter =  15049/ 40000, loss_l = 0.240, loss_u = 0.036
iter =  15050/ 40000, loss_l = 1.006, loss_u = 0.017
iter =  15051/ 40000, loss_l = 0.746, loss_u = 0.107
iter =  15052/ 40000, loss_l = 0.229, loss_u = 0.018
iter =  15053/ 40000, loss_l = 0.665, loss_u = 0.109
iter =  15054/ 40000, loss_l = 0.060, loss_u = 0.094
iter =  15055/ 40000, loss_l = 0.706, loss_u = 0.041
iter =  15056/ 40000, loss_l = 0.959, loss_u = 0.042
iter =  15057/ 40000, loss_l = 0.228, loss_u = 0.036
iter =  15058/ 40000, loss_l = 1.324, loss_u = 0.003
iter =  15059/ 40000, loss_l = 0.821, loss_u = 0.053
iter =  15060/ 40000, loss_l = 0.060, loss_u = 0.059
iter =  15061/ 40000, loss_l = 0.532, loss_u = 0.078
iter =  15062/ 40000, loss_l = 0.148, loss_u = 0.005
iter =  15063/ 40000, loss_l = 0.057, loss_u = 0.001
iter =  15064/ 40000, loss_l = 0.324, loss_u = 0.107
iter =  15065/ 40000, loss_l = 1.004, loss_u = 0.078
iter =  15066/ 40000, loss_l = 0.174, loss_u = 0.053
iter =  15067/ 40000, loss_l = 0.154, loss_u = 0.101
iter =  15068/ 40000, loss_l = 1.448, loss_u = 0.006
iter =  15069/ 40000, loss_l = 0.058, loss_u = 0.028
iter =  15070/ 40000, loss_l = 1.648, loss_u = 0.006
iter =  15071/ 40000, loss_l = 0.304, loss_u = 0.056
iter =  15072/ 40000, loss_l = 0.866, loss_u = 0.077
iter =  15073/ 40000, loss_l = 0.752, loss_u = 0.176
iter =  15074/ 40000, loss_l = 0.098, loss_u = 0.028
iter =  15075/ 40000, loss_l = 1.089, loss_u = 0.100
iter =  15076/ 40000, loss_l = 0.499, loss_u = 0.162
iter =  15077/ 40000, loss_l = 0.455, loss_u = 0.035
iter =  15078/ 40000, loss_l = 0.912, loss_u = 0.119
iter =  15079/ 40000, loss_l = 1.532, loss_u = 0.015
iter =  15080/ 40000, loss_l = 0.468, loss_u = 0.004
iter =  15081/ 40000, loss_l = 0.109, loss_u = 0.000
iter =  15082/ 40000, loss_l = 0.157, loss_u = 0.044
iter =  15083/ 40000, loss_l = 1.430, loss_u = 0.062
iter =  15084/ 40000, loss_l = 1.941, loss_u = 0.011
iter =  15085/ 40000, loss_l = 0.198, loss_u = 0.078
iter =  15086/ 40000, loss_l = 0.409, loss_u = 0.048
iter =  15087/ 40000, loss_l = 0.653, loss_u = 0.097
iter =  15088/ 40000, loss_l = 0.035, loss_u = 0.103
iter =  15089/ 40000, loss_l = 0.332, loss_u = 0.040
iter =  15090/ 40000, loss_l = 0.218, loss_u = 0.000
iter =  15091/ 40000, loss_l = 0.437, loss_u = 0.101
iter =  15092/ 40000, loss_l = 0.336, loss_u = 0.060
iter =  15093/ 40000, loss_l = 0.075, loss_u = 0.051
iter =  15094/ 40000, loss_l = 0.284, loss_u = 0.051
iter =  15095/ 40000, loss_l = 0.208, loss_u = 0.018
iter =  15096/ 40000, loss_l = 0.799, loss_u = 0.000
iter =  15097/ 40000, loss_l = 0.202, loss_u = 0.027
iter =  15098/ 40000, loss_l = 0.176, loss_u = 0.033
iter =  15099/ 40000, loss_l = 0.434, loss_u = 0.163
iter =  15100/ 40000, loss_l = 1.221, loss_u = 0.038
iter =  15101/ 40000, loss_l = 0.516, loss_u = 0.032
iter =  15102/ 40000, loss_l = 0.183, loss_u = 0.037
iter =  15103/ 40000, loss_l = 0.540, loss_u = 0.060
iter =  15104/ 40000, loss_l = 0.620, loss_u = 0.010
iter =  15105/ 40000, loss_l = 0.557, loss_u = 0.075
iter =  15106/ 40000, loss_l = 0.297, loss_u = 0.136
iter =  15107/ 40000, loss_l = 0.729, loss_u = 0.024
iter =  15108/ 40000, loss_l = 0.653, loss_u = 0.032
iter =  15109/ 40000, loss_l = 0.938, loss_u = 0.142
iter =  15110/ 40000, loss_l = 0.160, loss_u = 0.131
iter =  15111/ 40000, loss_l = 0.101, loss_u = 0.084
iter =  15112/ 40000, loss_l = 0.316, loss_u = 0.018
iter =  15113/ 40000, loss_l = 0.292, loss_u = 0.021
iter =  15114/ 40000, loss_l = 0.490, loss_u = 0.039
iter =  15115/ 40000, loss_l = 0.124, loss_u = 0.104
iter =  15116/ 40000, loss_l = 0.767, loss_u = 0.095
iter =  15117/ 40000, loss_l = 1.306, loss_u = 0.036
iter =  15118/ 40000, loss_l = 0.536, loss_u = 0.083
iter =  15119/ 40000, loss_l = 0.545, loss_u = 0.061
iter =  15120/ 40000, loss_l = 0.492, loss_u = 0.056
iter =  15121/ 40000, loss_l = 1.281, loss_u = 0.025
iter =  15122/ 40000, loss_l = 0.136, loss_u = 0.052
iter =  15123/ 40000, loss_l = 0.862, loss_u = 0.034
iter =  15124/ 40000, loss_l = 0.521, loss_u = 0.168
iter =  15125/ 40000, loss_l = 0.786, loss_u = 0.064
iter =  15126/ 40000, loss_l = 0.170, loss_u = 0.043
iter =  15127/ 40000, loss_l = 0.433, loss_u = 0.006
iter =  15128/ 40000, loss_l = 0.183, loss_u = 0.086
iter =  15129/ 40000, loss_l = 0.501, loss_u = 0.044
iter =  15130/ 40000, loss_l = 0.800, loss_u = 0.049
iter =  15131/ 40000, loss_l = 0.766, loss_u = 0.004
iter =  15132/ 40000, loss_l = 0.462, loss_u = 0.021
iter =  15133/ 40000, loss_l = 0.339, loss_u = 0.031
iter =  15134/ 40000, loss_l = 0.588, loss_u = 0.058
iter =  15135/ 40000, loss_l = 1.229, loss_u = 0.128
iter =  15136/ 40000, loss_l = 0.709, loss_u = 0.005
iter =  15137/ 40000, loss_l = 0.388, loss_u = 0.026
iter =  15138/ 40000, loss_l = 0.686, loss_u = 0.075
iter =  15139/ 40000, loss_l = 0.121, loss_u = 0.117
iter =  15140/ 40000, loss_l = 0.104, loss_u = 0.001
iter =  15141/ 40000, loss_l = 0.166, loss_u = 0.027
iter =  15142/ 40000, loss_l = 0.063, loss_u = 0.180
iter =  15143/ 40000, loss_l = 0.731, loss_u = 0.019
iter =  15144/ 40000, loss_l = 0.401, loss_u = 0.084
iter =  15145/ 40000, loss_l = 0.087, loss_u = 0.008
iter =  15146/ 40000, loss_l = 0.199, loss_u = 0.048
iter =  15147/ 40000, loss_l = 0.356, loss_u = 0.014
iter =  15148/ 40000, loss_l = 0.029, loss_u = 0.123
iter =  15149/ 40000, loss_l = 0.306, loss_u = 0.004
iter =  15150/ 40000, loss_l = 0.952, loss_u = 0.096
iter =  15151/ 40000, loss_l = 0.012, loss_u = 0.179
iter =  15152/ 40000, loss_l = 0.375, loss_u = 0.009
iter =  15153/ 40000, loss_l = 0.220, loss_u = 0.089
iter =  15154/ 40000, loss_l = 0.991, loss_u = 0.039
iter =  15155/ 40000, loss_l = 0.502, loss_u = 0.174
iter =  15156/ 40000, loss_l = 0.435, loss_u = 0.017
iter =  15157/ 40000, loss_l = 0.473, loss_u = 0.022
iter =  15158/ 40000, loss_l = 0.083, loss_u = 0.084
iter =  15159/ 40000, loss_l = 0.341, loss_u = 0.034
iter =  15160/ 40000, loss_l = 0.231, loss_u = 0.092
iter =  15161/ 40000, loss_l = 0.618, loss_u = 0.019
iter =  15162/ 40000, loss_l = 0.212, loss_u = 0.082
iter =  15163/ 40000, loss_l = 0.270, loss_u = 0.086
iter =  15164/ 40000, loss_l = 0.290, loss_u = 0.036
iter =  15165/ 40000, loss_l = 0.970, loss_u = 0.075
iter =  15166/ 40000, loss_l = 0.504, loss_u = 0.211
iter =  15167/ 40000, loss_l = 0.277, loss_u = 0.056
iter =  15168/ 40000, loss_l = 0.144, loss_u = 0.044
iter =  15169/ 40000, loss_l = 0.448, loss_u = 0.060
iter =  15170/ 40000, loss_l = 0.599, loss_u = 0.013
iter =  15171/ 40000, loss_l = 0.120, loss_u = 0.003
iter =  15172/ 40000, loss_l = 0.321, loss_u = 0.013
iter =  15173/ 40000, loss_l = 0.558, loss_u = 0.046
iter =  15174/ 40000, loss_l = 0.123, loss_u = 0.131
iter =  15175/ 40000, loss_l = 0.276, loss_u = 0.060
iter =  15176/ 40000, loss_l = 0.228, loss_u = 0.056
iter =  15177/ 40000, loss_l = 0.368, loss_u = 0.023
iter =  15178/ 40000, loss_l = 0.112, loss_u = 0.051
iter =  15179/ 40000, loss_l = 1.407, loss_u = 0.511
iter =  15180/ 40000, loss_l = 0.881, loss_u = 0.063
iter =  15181/ 40000, loss_l = 0.122, loss_u = 0.139
iter =  15182/ 40000, loss_l = 1.630, loss_u = 0.046
iter =  15183/ 40000, loss_l = 0.096, loss_u = 0.007
iter =  15184/ 40000, loss_l = 0.216, loss_u = 0.259
iter =  15185/ 40000, loss_l = 0.627, loss_u = 0.003
iter =  15186/ 40000, loss_l = 0.456, loss_u = 0.093
iter =  15187/ 40000, loss_l = 0.633, loss_u = 0.031
iter =  15188/ 40000, loss_l = 0.088, loss_u = 0.061
iter =  15189/ 40000, loss_l = 0.584, loss_u = 0.035
iter =  15190/ 40000, loss_l = 0.149, loss_u = 0.075
iter =  15191/ 40000, loss_l = 0.756, loss_u = 0.003
iter =  15192/ 40000, loss_l = 0.895, loss_u = 0.049
iter =  15193/ 40000, loss_l = 0.311, loss_u = 0.102
iter =  15194/ 40000, loss_l = 1.091, loss_u = 0.018
iter =  15195/ 40000, loss_l = 0.669, loss_u = 0.122
iter =  15196/ 40000, loss_l = 0.031, loss_u = 0.099
iter =  15197/ 40000, loss_l = 0.349, loss_u = 0.120
iter =  15198/ 40000, loss_l = 0.546, loss_u = 0.212
iter =  15199/ 40000, loss_l = 0.131, loss_u = 0.068
iter =  15200/ 40000, loss_l = 0.363, loss_u = 0.002
iter =  15201/ 40000, loss_l = 0.771, loss_u = 0.061
iter =  15202/ 40000, loss_l = 0.626, loss_u = 0.056
iter =  15203/ 40000, loss_l = 0.030, loss_u = 0.112
iter =  15204/ 40000, loss_l = 0.007, loss_u = 0.047
iter =  15205/ 40000, loss_l = 0.334, loss_u = 0.026
iter =  15206/ 40000, loss_l = 0.390, loss_u = 0.024
iter =  15207/ 40000, loss_l = 0.977, loss_u = 0.057
iter =  15208/ 40000, loss_l = 0.333, loss_u = 0.059
iter =  15209/ 40000, loss_l = 0.462, loss_u = 0.156
iter =  15210/ 40000, loss_l = 0.668, loss_u = 0.091
iter =  15211/ 40000, loss_l = 1.686, loss_u = 0.016
iter =  15212/ 40000, loss_l = 0.528, loss_u = 0.137
iter =  15213/ 40000, loss_l = 0.112, loss_u = 0.179
iter =  15214/ 40000, loss_l = 0.729, loss_u = 0.059
iter =  15215/ 40000, loss_l = 0.302, loss_u = 0.023
iter =  15216/ 40000, loss_l = 0.311, loss_u = 0.116
iter =  15217/ 40000, loss_l = 0.526, loss_u = 0.081
iter =  15218/ 40000, loss_l = 0.778, loss_u = 0.000
iter =  15219/ 40000, loss_l = 0.806, loss_u = 0.000
iter =  15220/ 40000, loss_l = 0.366, loss_u = 0.152
iter =  15221/ 40000, loss_l = 1.286, loss_u = 0.117
iter =  15222/ 40000, loss_l = 1.594, loss_u = 0.013
iter =  15223/ 40000, loss_l = 1.411, loss_u = 0.034
iter =  15224/ 40000, loss_l = 1.321, loss_u = 0.068
iter =  15225/ 40000, loss_l = 0.218, loss_u = 0.035
iter =  15226/ 40000, loss_l = 0.286, loss_u = 0.052
iter =  15227/ 40000, loss_l = 0.451, loss_u = 0.070
iter =  15228/ 40000, loss_l = 0.560, loss_u = 0.031
